model,utt_idx,obs_idx,p_low,p_info,p_high,highlight_info_gt_low_plus_high,utt_label,obs_label
lr,26,9,0.43983295261807853,0.39800687574426735,0.16216017162967677,False,all / some / right,[12 12  9  3  3]
lr,26,10,0.2992487561057382,0.4577335000152454,0.2430177438698421,False,all / some / right,[12 12  3  3  3]
lr,26,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[12 12  3  0  0]
lr,26,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[3 3 0 0 0]
lr,26,13,0.3631905092263036,0.38553892332893686,0.2512705674369042,False,all / some / right,[9 9 9 3 3]
lr,26,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[9 9 0 0 0]
lr,26,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[0 0 0 0 0]
lr,26,16,0.7163495727366914,0.25089885166779136,0.032751575586741015,False,all / some / right,[12 12 12  9  9]
lr,26,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[9 9 3 0 0]
lr,26,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[12 12 12  0  0]
lr,26,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / right,[3 3 3 0 0]
lr,27,0,0.2512705674369042,0.38553892332893686,0.3631905092263035,False,all / some / wrong,[9 9 3 3 3]
lr,27,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12 12 12 12]
lr,27,2,0.24301774386984204,0.4577335000152454,0.29924875610573815,False,all / some / wrong,[9 9 9 0 0]
lr,27,3,0.591693485545286,0.33573787879972844,0.07256863564563673,False,all / some / wrong,[9 9 9 9 9]
lr,27,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  0  0  0]
lr,27,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  9  0  0]
lr,27,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  9  9  9]
lr,27,7,0.08283005656628442,0.35093802966239723,0.5662319137615472,False,all / some / wrong,[3 3 3 3 3]
lr,27,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12 12  3  3]
lr,27,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  9  3  3]
lr,27,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  3  3  3]
lr,27,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12  3  0  0]
lr,27,12,0.03275157558674101,0.25089885166779136,0.7163495727366914,False,all / some / wrong,[3 3 0 0 0]
lr,27,13,0.39188976817058563,0.380854741659585,0.22725549016206753,False,all / some / wrong,[9 9 9 3 3]
lr,27,14,0.05397574388237266,0.35624972036016567,0.5897745357476599,False,all / some / wrong,[9 9 0 0 0]
lr,27,15,0.0023742257771303924,0.11823415609906969,0.8793916181142181,False,all / some / wrong,[0 0 0 0 0]
lr,27,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12 12  9  9]
lr,27,17,0.16216017162967677,0.39800687574426735,0.4398329526180785,False,all / some / wrong,[9 9 3 0 0]
lr,27,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / some / wrong,[12 12 12  0  0]
lr,27,19,0.06327019153586425,0.3124039592972691,0.6243258491582694,False,all / some / wrong,[3 3 3 0 0]
lr,28,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[9 9 3 3 3]
lr,28,1,0.34233319606207324,0.5538758575593354,0.10379094636238509,True,all / most / right,[12 12 12 12 12]
lr,28,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[9 9 9 0 0]
lr,28,3,0.0398894175699117,0.29746402037679387,0.6626465620503093,False,all / most / right,[9 9 9 9 9]
lr,28,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12  0  0  0]
lr,28,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12  9  0  0]
lr,28,6,0.05395977426864663,0.3249671067225283,0.6210731190056014,False,all / most / right,[12 12  9  9  9]
lr,28,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[3 3 3 3 3]
lr,28,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12 12  3  3]
lr,28,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12  9  3  3]
lr,28,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12  3  3  3]
lr,28,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12  3  0  0]
lr,28,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[3 3 0 0 0]
lr,28,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[9 9 9 3 3]
lr,28,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[9 9 0 0 0]
lr,28,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[0 0 0 0 0]
lr,28,16,0.09612029118395943,0.4053012904743576,0.4985784183365716,False,all / most / right,[12 12 12  9  9]
lr,28,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[9 9 3 0 0]
lr,28,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[12 12 12  0  0]
lr,28,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / right,[3 3 3 0 0]
lr,29,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 3 3 3]
lr,29,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12 12 12 12]
lr,29,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 9 0 0]
lr,29,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 9 9 9]
lr,29,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  0  0  0]
lr,29,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  9  0  0]
lr,29,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  9  9  9]
lr,29,7,0.6626465620503094,0.2974640203767938,0.03988941756991172,False,all / most / wrong,[3 3 3 3 3]
lr,29,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12 12  3  3]
lr,29,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  9  3  3]
lr,29,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  3  3  3]
lr,29,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12  3  0  0]
lr,29,12,0.49857841833657157,0.4053012904743576,0.09612029118395948,False,all / most / wrong,[3 3 0 0 0]
lr,29,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 9 3 3]
lr,29,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 0 0 0]
lr,29,15,0.10379094636238503,0.5538758575593354,0.3423331960620732,True,all / most / wrong,[0 0 0 0 0]
lr,29,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12 12  9  9]
lr,29,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[9 9 3 0 0]
lr,29,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / most / wrong,[12 12 12  0  0]
lr,29,19,0.6210731190056014,0.3249671067225283,0.053959774268646635,False,all / most / wrong,[3 3 3 0 0]
lr,30,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 3 3 3]
lr,30,1,0.0192552274616436,0.37887594255742374,0.6018688299785666,False,all / all / right,[12 12 12 12 12]
lr,30,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 9 0 0]
lr,30,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 9 9 9]
lr,30,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  0  0  0]
lr,30,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  9  0  0]
lr,30,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  9  9  9]
lr,30,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[3 3 3 3 3]
lr,30,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12 12  3  3]
lr,30,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  9  3  3]
lr,30,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  3  3  3]
lr,30,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12  3  0  0]
lr,30,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[3 3 0 0 0]
lr,30,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 9 3 3]
lr,30,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 0 0 0]
lr,30,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[0 0 0 0 0]
lr,30,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12 12  9  9]
lr,30,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[9 9 3 0 0]
lr,30,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[12 12 12  0  0]
lr,30,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / right,[3 3 3 0 0]
lr,31,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 3 3 3]
lr,31,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12 12 12]
lr,31,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 0 0]
lr,31,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 9 9]
lr,31,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  0  0  0]
lr,31,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  0  0]
lr,31,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  9  9]
lr,31,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 3 3 3]
lr,31,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  3  3]
lr,31,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  9  3  3]
lr,31,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  3  3  3]
lr,31,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12  3  0  0]
lr,31,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 0 0 0]
lr,31,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 9 3 3]
lr,31,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 0 0 0]
lr,31,15,0.6018688299785666,0.37887594255742374,0.0192552274616436,False,all / all / wrong,[0 0 0 0 0]
lr,31,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  9  9]
lr,31,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[9 9 3 0 0]
lr,31,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[12 12 12  0  0]
lr,31,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,all / all / wrong,[3 3 3 0 0]
maximin,0,0,0.04100427132389868,0.3274191065643137,0.6315766220514198,False,none / none / right,[9 9 3 3 3]
maximin,0,1,0.744957857190165,0.24371401397985135,0.011328128651495711,False,none / none / right,[12 12 12 12 12]
maximin,0,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 9 0 0]
maximin,0,3,0.3144387917242276,0.5961748682030589,0.0893863399222031,True,none / none / right,[9 9 9 9 9]
maximin,0,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  0  0  0]
maximin,0,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  9  0  0]
maximin,0,6,0.4258989117936963,0.5030909012231786,0.0710101868577189,True,none / none / right,[12 12  9  9  9]
maximin,0,7,0.004364480340663691,0.20836474495916338,0.7872707746477217,False,none / none / right,[3 3 3 3 3]
maximin,0,8,0.28879710198400854,0.531745801220788,0.1794570966626212,True,none / none / right,[12 12 12  3  3]
maximin,0,9,0.1811081312025623,0.5014723474711352,0.3174195212352495,True,none / none / right,[12 12  9  3  3]
maximin,0,10,0.06509492187315608,0.4619954934685253,0.47290958457445526,False,none / none / right,[12 12  3  3  3]
maximin,0,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12  3  0  0]
maximin,0,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[3 3 0 0 0]
maximin,0,13,0.12386433922359388,0.46125011388744314,0.4148855468038472,False,none / none / right,[9 9 9 3 3]
maximin,0,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 0 0 0]
maximin,0,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[0 0 0 0 0]
maximin,0,16,0.5250023450430353,0.4156449932784539,0.05935266154687418,False,none / none / right,[12 12 12  9  9]
maximin,0,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[9 9 3 0 0]
maximin,0,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[12 12 12  0  0]
maximin,0,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / right,[3 3 3 0 0]
maximin,1,0,0.4148855468038472,0.4612501138874432,0.12386433922359388,False,none / none / wrong,[9 9 3 3 3]
maximin,1,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12 12 12]
maximin,1,2,0.47290958457445526,0.46199549346852503,0.06509492187315608,False,none / none / wrong,[9 9 9 0 0]
maximin,1,3,0.7872707746477217,0.20836474495916338,0.00436448034066369,False,none / none / wrong,[9 9 9 9 9]
maximin,1,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  0  0  0]
maximin,1,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  0  0]
maximin,1,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  9  9]
maximin,1,7,0.0893863399222031,0.596174868203059,0.3144387917242276,True,none / none / wrong,[3 3 3 3 3]
maximin,1,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  3  3]
maximin,1,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  9  3  3]
maximin,1,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  3  3]
maximin,1,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12  3  0  0]
maximin,1,12,0.05935266154687419,0.4156449932784539,0.5250023450430353,False,none / none / wrong,[3 3 0 0 0]
maximin,1,13,0.6315766220514198,0.3274191065643137,0.041004271323898674,False,none / none / wrong,[9 9 9 3 3]
maximin,1,14,0.17945709666262122,0.531745801220788,0.28879710198400854,True,none / none / wrong,[9 9 0 0 0]
maximin,1,15,0.01132812865149571,0.2437140139798513,0.744957857190165,False,none / none / wrong,[0 0 0 0 0]
maximin,1,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  9  9]
maximin,1,17,0.31741952123524947,0.5014723474711352,0.1811081312025623,True,none / none / wrong,[9 9 3 0 0]
maximin,1,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / none / wrong,[12 12 12  0  0]
maximin,1,19,0.0710101868577189,0.5030909012231786,0.4258989117936964,True,none / none / wrong,[3 3 3 0 0]
maximin,2,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 3 3]
maximin,2,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12 12 12]
maximin,2,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 0 0]
maximin,2,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 9 9]
maximin,2,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  0  0  0]
maximin,2,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  0  0]
maximin,2,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  9  9]
maximin,2,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 3 3]
maximin,2,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  3  3]
maximin,2,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  9  3  3]
maximin,2,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  3  3]
maximin,2,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12  3  0  0]
maximin,2,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 0 0 0]
maximin,2,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 9 3 3]
maximin,2,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 0 0 0]
maximin,2,15,0.5616613270258796,0.3380719860105992,0.10026668694439969,False,none / some / right,[0 0 0 0 0]
maximin,2,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  9  9]
maximin,2,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[9 9 3 0 0]
maximin,2,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[12 12 12  0  0]
maximin,2,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / right,[3 3 3 0 0]
maximin,3,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 3 3]
maximin,3,1,0.10026668694439969,0.3380719860105992,0.5616613270258793,False,none / some / wrong,[12 12 12 12 12]
maximin,3,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 0 0]
maximin,3,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 9 9]
maximin,3,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  0  0  0]
maximin,3,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  0  0]
maximin,3,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  9  9]
maximin,3,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 3 3]
maximin,3,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  3  3]
maximin,3,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  9  3  3]
maximin,3,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  3  3]
maximin,3,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12  3  0  0]
maximin,3,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 0 0 0]
maximin,3,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 9 3 3]
maximin,3,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 0 0 0]
maximin,3,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[0 0 0 0 0]
maximin,3,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  9  9]
maximin,3,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[9 9 3 0 0]
maximin,3,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[12 12 12  0  0]
maximin,3,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / some / wrong,[3 3 3 0 0]
maximin,4,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 3 3]
maximin,4,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12 12 12]
maximin,4,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 0 0]
maximin,4,3,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 9 9]
maximin,4,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  0  0  0]
maximin,4,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  0  0]
maximin,4,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  9  9]
maximin,4,7,0.7157404036492355,0.23541164848891094,0.04884794784047532,False,none / most / right,[3 3 3 3 3]
maximin,4,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  3  3]
maximin,4,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  9  3  3]
maximin,4,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  3  3]
maximin,4,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12  3  0  0]
maximin,4,12,0.6595934879057819,0.2272837754331563,0.11312273663513703,False,none / most / right,[3 3 0 0 0]
maximin,4,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 9 3 3]
maximin,4,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 0 0 0]
maximin,4,15,0.29907326695678815,0.31729620786187146,0.3836305250973787,False,none / most / right,[0 0 0 0 0]
maximin,4,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  9  9]
maximin,4,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[9 9 3 0 0]
maximin,4,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / right,[12 12 12  0  0]
maximin,4,19,0.6824429632801587,0.2381717729732186,0.0793852637252518,False,none / most / right,[3 3 3 0 0]
maximin,5,0,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 3 3 3]
maximin,5,1,0.38363052509737866,0.31729620786187146,0.2990732669567882,False,none / most / wrong,[12 12 12 12 12]
maximin,5,2,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 9 0 0]
maximin,5,3,0.048847947840475324,0.23541164848891094,0.7157404036492355,False,none / most / wrong,[9 9 9 9 9]
maximin,5,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  0  0  0]
maximin,5,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  9  0  0]
maximin,5,6,0.07938526372525183,0.2381717729732186,0.6824429632801587,False,none / most / wrong,[12 12  9  9  9]
maximin,5,7,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 3 3 3]
maximin,5,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12 12  3  3]
maximin,5,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  9  3  3]
maximin,5,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  3  3  3]
maximin,5,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12  3  0  0]
maximin,5,12,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 0 0 0]
maximin,5,13,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 9 3 3]
maximin,5,14,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 0 0 0]
maximin,5,15,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[0 0 0 0 0]
maximin,5,16,0.11312273663513706,0.22728377543315634,0.6595934879057819,False,none / most / wrong,[12 12 12  9  9]
maximin,5,17,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[9 9 3 0 0]
maximin,5,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[12 12 12  0  0]
maximin,5,19,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / most / wrong,[3 3 3 0 0]
maximin,6,0,0.4148855468038472,0.4612501138874432,0.12386433922359388,False,none / all / right,[9 9 3 3 3]
maximin,6,1,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12 12 12]
maximin,6,2,0.47290958457445526,0.46199549346852503,0.06509492187315608,False,none / all / right,[9 9 9 0 0]
maximin,6,3,0.7872707746477217,0.20836474495916338,0.00436448034066369,False,none / all / right,[9 9 9 9 9]
maximin,6,4,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  0  0  0]
maximin,6,5,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  0  0]
maximin,6,6,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  9  9]
maximin,6,7,0.0893863399222031,0.596174868203059,0.3144387917242276,True,none / all / right,[3 3 3 3 3]
maximin,6,8,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  3  3]
maximin,6,9,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  9  3  3]
maximin,6,10,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  3  3  3]
maximin,6,11,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12  3  0  0]
maximin,6,12,0.05935266154687419,0.4156449932784539,0.5250023450430353,False,none / all / right,[3 3 0 0 0]
maximin,6,13,0.6315766220514198,0.3274191065643137,0.041004271323898674,False,none / all / right,[9 9 9 3 3]
maximin,6,14,0.17945709666262122,0.531745801220788,0.28879710198400854,True,none / all / right,[9 9 0 0 0]
maximin,6,15,0.01132812865149571,0.2437140139798513,0.744957857190165,False,none / all / right,[0 0 0 0 0]
maximin,6,16,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  9  9]
maximin,6,17,0.31741952123524947,0.5014723474711352,0.1811081312025623,True,none / all / right,[9 9 3 0 0]
maximin,6,18,0.3333333333333273,0.3333333333333273,0.3333333333333273,False,none / all / right,[12 12 12  0  0]
maximin,6,19,0.0710101868577189,0.5030909012231786,0.4258989117936964,True,none / all / right,[3 3 3 0 0]
