,none|none|right,none|none|wrong,none|some|right,none|some|wrong,none|most|right,none|most|wrong,none|all|right,none|all|wrong,some|none|right,some|none|wrong,some|some|right,some|some|wrong,some|most|right,some|most|wrong,some|all|right,some|all|wrong,most|none|right,most|none|wrong,most|some|right,most|some|wrong,most|most|right,most|most|wrong,most|all|right,most|all|wrong,all|none|right,all|none|wrong,all|some|right,all|some|wrong,all|most|right,all|most|wrong,all|all|right,all|all|wrong
338,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.0,0.00525,0.095,0.16375,0.06675,0.36275,0.05175,0.0,0.0,0.0075,0.08125,0.0,0.0465,0.0,0.0505,0.0,0.0,0.0,0.05525,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0035,0.041,0.073,0.02925,0.13875,0.02525,0.45925,0.0,0.0,0.0325,0.12675,0.02075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.036,0.0,0.0,0.0,0.0,0.03475,0.0,0.02875,0.0,0.03475,0.04275,0.0175,0.093,0.0,0.29625,0.0,0.0,0.026,0.08375,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.29375,0.0,0.0,0.0,0.0
341,0.004,0.0,0.0,0.0,0.0,0.056,0.0,0.0055,0.0,0.00325,0.00675,0.00325,0.01275,0.0,0.03225,0.0,0.0,0.0295,0.00875,0.0,0.04425,0.0,0.2505,0.0,0.0,0.0,0.03425,0.0,0.509,0.0,0.0,0.0
342,0.0,0.0085,0.0,0.0,0.00375,0.0,0.007,0.0,0.0085,0.0,0.16975,0.11225,0.0,0.0655,0.0,0.06475,0.0,0.0,0.32225,0.09025,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.06025,0.0,0.03625,0.0,0.0
343,0.00575,0.0005,0.0,0.0,0.0,0.0835,0.00075,0.00775,0.0,0.0,0.00675,0.00575,0.0155,0.0,0.0,0.0,0.0,0.0,0.017,0.003,0.0595,0.0,0.0,0.0,0.0,0.0,0.05225,0.00375,0.73825,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025,0.0015,0.0275,0.047,0.02375,0.095,0.02025,0.27925,0.0,0.0,0.02075,0.07325,0.0,0.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.00025,0.082,0.0,0.0065,0.0,0.00075,0.0,0.00025,0.0,0.0,0.0005,0.0,0.0015,0.0,0.00375,0.0035,0.0,0.0,0.00225,0.0,0.00625,0.0,0.02775,0.087,0.0,0.0,0.0045,0.0,0.0615,0.0,0.71175
346,0.0005,0.0,0.0,0.0725,0.0,0.01075,0.0,0.0005,0.0,0.0005,0.0005,0.0,0.0015,0.0,0.005,0.0,0.0,0.004,0.002,0.0,0.00825,0.0,0.028,0.0,0.0,0.09025,0.00425,0.0,0.06175,0.0,0.70975,0.0
347,0.00575,0.0,0.0,0.0,0.0,0.081,0.0,0.00525,0.0,0.00725,0.00875,0.00425,0.01625,0.0,0.0435,0.0,0.0,0.0,0.00975,0.0065,0.0585,0.0,0.0,0.0,0.0,0.0,0.04475,0.0,0.7085,0.0,0.0,0.0
348,0.05125,0.00375,0.0,0.0,0.00225,0.0,0.002,0.05875,0.0,0.0,0.07425,0.04625,0.0,0.03225,0.0,0.0,0.0,0.0,0.12725,0.03975,0.0,0.02075,0.0,0.0,0.0,0.0,0.49275,0.02975,0.0,0.019,0.0,0.0
349,0.0425,0.004,0.0,0.0,0.0,0.0,0.00375,0.05625,0.0,0.0,0.062,0.0445,0.13225,0.02875,0.0,0.0,0.0,0.0,0.117,0.032,0.0,0.022,0.0,0.0,0.0,0.0,0.42975,0.02525,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605,0.003,0.045,0.07875,0.0285,0.1565,0.0345,0.489,0.0,0.00325,0.04675,0.0,0.0245,0.0,0.02975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.004,0.05275,0.0,0.0,0.0,0.0,0.05125,0.00325,0.0,0.0,0.04,0.07025,0.02575,0.13425,0.0,0.0,0.0,0.0,0.03375,0.11625,0.0215,0.0,0.0,0.0,0.0,0.0,0.02575,0.42125,0.0,0.0,0.0,0.0
352,0.0,0.02225,0.0,0.0,0.0,0.0,0.031,0.0,0.0285,0.0,0.00525,0.0125,0.00225,0.0415,0.0,0.20675,0.0,0.0,0.002,0.0265,0.0,0.4015,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
353,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.0,0.00625,0.00375,0.0015,0.006,0.00125,0.0325,0.0,0.0,0.08375,0.0055,0.0,0.0635,0.0,0.7535,0.0,0.0,0.0,0.03275,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0005,0.01675,0.03,0.00675,0.1135,0.005,0.6535,0.0,0.0,0.0065,0.08875,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.00025,0.00125,0.0,0.0,0.0975,0.0,0.003,0.0,0.0,0.0,0.00075,0.00125,0.0,0.0045,0.0,0.0,0.0,0.0,0.001,0.003,0.0,0.02375,0.0,0.0,0.0,0.0,0.00075,0.013,0.0,0.85,0.0,0.0
356,0.0,0.00125,0.0,0.0,0.0,0.0,0.00275,0.0,0.0005,0.0,0.15425,0.06,0.66975,0.0265,0.0,0.0165,0.00125,0.0,0.0,0.03725,0.0,0.00875,0.0,0.0055,0.0,0.0,0.0,0.01575,0.0,0.0,0.0,0.0
357,0.06725,0.001,0.0,0.0,0.0,0.0,0.001,0.06225,0.0,0.0,0.03,0.01325,0.11375,0.0055,0.0,0.0,0.0,0.0,0.08175,0.009,0.0,0.003,0.0,0.0,0.0,0.0,0.60875,0.0035,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00075,0.075,0.03375,0.014,0.11925,0.005,0.65875,0.00425,0.0,0.0,0.078,0.0065,0.0,0.00475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.00175,0.00275,0.0,0.007,0.001,0.03375,0.09225,0.0,0.0,0.00425,0.0,0.05975,0.0,0.7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.00175,0.0,0.0,0.0,0.0,0.0965,0.0,0.0025,0.0,0.00225,0.001,0.00125,0.00375,0.0,0.014,0.0,0.0,0.0,0.003,0.00075,0.02125,0.0,0.0,0.0,0.0,0.0,0.01325,0.0,0.83875,0.0,0.0,0.0
361,0.0,0.04625,0.0,0.0,0.0,0.0,0.037,0.0,0.0435,0.0,0.0105,0.0195,0.004,0.07025,0.0,0.35875,0.0,0.0,0.004,0.0445,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.36075,0.0,0.0,0.0,0.0
362,0.00025,0.059,0.0,0.0,0.0,0.0,0.063,0.00075,0.0,0.0,0.01425,0.03,0.007,0.10825,0.0,0.0,0.0,0.0,0.00925,0.0785,0.003,0.0,0.0,0.0,0.0,0.0,0.00375,0.623,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.00225,0.00175,0.01,0.00125,0.0365,0.00025,0.0,0.0945,0.00625,0.0,0.05725,0.0,0.7835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.00525,0.0,0.0,0.0005,0.0,0.0035,0.0,0.0045,0.0,0.538,0.19025,0.0,0.067,0.0,0.035,0.0015,0.0,0.0,0.0885,0.0,0.01775,0.0,0.012,0.0,0.0,0.0,0.03025,0.0,0.006,0.0,0.0
365,0.0,0.002,0.0,0.0,0.09525,0.0,0.002,0.0,0.0025,0.0,0.00075,0.00275,0.0,0.0045,0.0,0.011,0.0,0.0,0.00025,0.00225,0.0,0.01875,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.8475,0.0,0.0
366,0.02475,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.02675,0.012,0.00575,0.04425,0.00275,0.20675,0.0,0.0,0.0,0.03025,0.00375,0.41225,0.0,0.0,0.0,0.0,0.0,0.20775,0.0,0.0,0.0,0.0,0.0
367,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.04075,0.0195,0.008,0.06475,0.00475,0.3545,0.0,0.0,0.0,0.05075,0.00525,0.0,0.002,0.0,0.0,0.0,0.0,0.36375,0.0,0.0,0.0,0.0,0.0
368,0.00125,0.0,0.0,0.0,0.0,0.07225,0.0,0.00175,0.0,0.00125,0.001,0.0005,0.0025,0.0,0.00975,0.0,0.0,0.01675,0.004,0.0,0.0135,0.0,0.1735,0.0,0.0,0.0,0.00725,0.0,0.69475,0.0,0.0,0.0
369,0.0,0.0005,0.0875,0.0,0.004,0.0,0.0,0.0,0.0005,0.0,0.0,0.0005,0.0,0.00025,0.0,0.0005,0.00125,0.0,0.0,0.0,0.0,0.00125,0.0,0.00975,0.09375,0.0,0.0,0.00175,0.0,0.02875,0.0,0.76975
370,0.0005,0.0785,0.0,0.0,0.0,0.0,0.07925,0.00075,0.0,0.0,0.015,0.03575,0.006,0.0,0.0,0.0,0.0,0.0,0.009,0.089,0.003,0.0,0.0,0.0,0.0,0.0,0.004,0.678,0.00125,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395,0.0,0.00975,0.0195,0.00325,0.066,0.002,0.30225,0.0,0.0,0.006,0.04325,0.0,0.5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.039,0.021,0.0105,0.06,0.0045,0.282,0.0025,0.0,0.0,0.04925,0.004,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.0755,0.00075,0.0,0.0,0.0,0.0,0.00075,0.06825,0.0,0.0,0.03725,0.01575,0.1265,0.00675,0.0,0.0,0.0,0.0,0.08825,0.0075,0.0,0.00425,0.0,0.0,0.0,0.0,0.5635,0.005,0.0,0.0,0.0,0.0
374,0.00175,0.0,0.0,0.0,0.0,0.11275,0.0,0.00225,0.0,0.0,0.00225,0.00075,0.00425,0.0,0.0,0.0,0.0,0.0,0.0025,0.0005,0.022,0.0,0.0,0.0,0.0,0.0,0.01675,0.0,0.83425,0.0,0.0,0.0
375,0.0,0.04825,0.0,0.0,0.0,0.0,0.0445,0.0,0.043,0.0,0.01275,0.02425,0.00525,0.07875,0.0,0.33975,0.0,0.0,0.00675,0.05075,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0
376,0.0,0.0,0.10225,0.0,0.0055,0.0,0.0,0.0,0.00025,0.0,0.0,0.00025,0.0,0.00025,0.0,0.0015,0.002,0.0,0.0,0.0,0.0,0.00175,0.0,0.013,0.1005,0.0,0.0,0.001,0.0,0.02875,0.0,0.743
377,0.00025,0.00325,0.0,0.0,0.11425,0.0,0.00475,0.00025,0.0,0.0,0.001,0.001,0.0,0.00425,0.0,0.0,0.0,0.0,0.00125,0.0035,0.0,0.02975,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,0.81775,0.0,0.0
378,0.0035,0.0,0.0,0.0,0.0,0.09775,0.0,0.00325,0.0,0.00225,0.0015,0.001,0.005,0.0,0.017,0.0,0.0,0.0,0.004,0.00075,0.02475,0.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.824,0.0,0.0,0.0
379,0.0015,0.0,0.0,0.0,0.0,0.08225,0.0,0.00125,0.0,0.00225,0.00125,0.00025,0.00375,0.0,0.012,0.0,0.0,0.0265,0.002,0.0,0.021,0.0,0.19325,0.0,0.0,0.0,0.01275,0.0,0.64,0.0,0.0,0.0
380,0.0,0.002,0.0,0.0,0.0,0.0,0.0005,0.0,0.003,0.0,0.1235,0.05375,0.41325,0.02275,0.0,0.01225,0.0,0.0,0.31,0.0355,0.0,0.00825,0.0,0.0,0.0,0.0,0.0,0.01525,0.0,0.0,0.0,0.0
381,0.0,0.0065,0.0,0.0,0.0,0.0,0.00725,0.0,0.004,0.0,0.0015,0.00425,0.0005,0.0095,0.0,0.04225,0.09475,0.0,0.0,0.00475,0.0,0.0685,0.0,0.72125,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0
382,0.00575,0.0,0.0,0.00175,0.0,0.00125,0.0,0.0085,0.0,0.01,0.37325,0.0,0.15275,0.0,0.07275,0.0,0.0,0.00275,0.204,0.0,0.04675,0.0,0.027,0.0,0.0,0.00075,0.07725,0.0,0.009,0.0,0.0065,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.00275,0.00225,0.012,0.00225,0.0425,0.00025,0.0,0.09025,0.00825,0.0,0.0735,0.0,0.76125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.00025,0.00225,0.00425,0.001,0.00975,0.0005,0.04875,0.09625,0.0,0.0,0.00775,0.0,0.07075,0.0,0.75375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.00275,0.0,0.0,0.0005,0.0,0.003,0.0,0.0025,0.0,0.2005,0.09525,0.0,0.04,0.0,0.02425,0.0,0.0,0.532,0.0575,0.0,0.0145,0.0,0.0,0.0,0.0,0.0,0.02275,0.0,0.0045,0.0,0.0
386,0.036,0.00025,0.0,0.0,0.0,0.0,0.00025,0.039,0.0,0.0,0.02425,0.009,0.06825,0.00375,0.0,0.0,0.0,0.0,0.04925,0.006,0.49075,0.0,0.0,0.0,0.0,0.0,0.2705,0.00275,0.0,0.0,0.0,0.0
387,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.00275,0.0575,0.13,0.027,0.41275,0.0145,0.0,0.0,0.0,0.03425,0.296,0.0095,0.0,0.0,0.0,0.0,0.0,0.01175,0.0,0.0,0.0,0.0,0.0
388,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.002,0.0795,0.17675,0.02825,0.60075,0.01825,0.0,0.0,0.00025,0.046,0.0,0.012,0.0,0.01125,0.0,0.0,0.0,0.01825,0.0,0.0,0.0,0.0,0.0
389,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.00025,0.01825,0.036,0.0065,0.10175,0.0045,0.0,0.0,0.0,0.009,0.06875,0.0,0.74925,0.0,0.0,0.0,0.0,0.00425,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0005,0.00025,0.00325,0.0,0.01225,0.0,0.0,0.0845,0.00125,0.0,0.02375,0.0,0.8725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.1,0.00675,0.843,0.0025,0.0,0.0,0.0,0.0125,0.0,0.00275,0.0,0.00075,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0
392,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0195,0.0715,0.004,0.57275,0.00075,0.0,0.0,0.0,0.00675,0.32175,0.00025,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0005,0.0,0.0,0.0855,0.0,0.00075,0.0,0.0005,0.0,0.0,0.0,0.0,0.00075,0.0,0.00225,0.0,0.0,0.0,0.0005,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.901,0.0,0.0
394,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0015,0.0,0.72625,0.1605,0.0,0.03225,0.0,0.01,0.0,0.0,0.0,0.0515,0.0,0.005,0.0,0.0015,0.0,0.0,0.0,0.00925,0.0,0.00025,0.0,0.0
395,0.0,0.00075,0.0,0.0,0.0955,0.0,0.0,0.0,0.0,0.0,0.00025,0.00025,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.00275,0.0,0.89325,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.00025,0.0,0.0,0.003,0.0,0.0115,0.08775,0.0,0.0,0.001,0.0,0.02975,0.0,0.86575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,0.01,0.003,0.071,0.002,0.794,0.0005,0.0,0.0,0.04325,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705,0.018,0.557,0.006,0.0,0.00175,0.0,0.0,0.3375,0.007,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
399,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04025,0.1775,0.00925,0.0,0.001,0.0,0.0,0.0,0.0135,0.75375,0.00075,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.00075,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325,0.0,0.00425,0.01225,0.0015,0.076,0.0005,0.771,0.0,0.0,0.002,0.049,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.004,0.002,0.02425,0.00025,0.0,0.0,0.0,0.0,0.017,0.001,0.6595,0.0,0.0,0.0,0.0,0.0,0.24525,0.00025,0.0,0.0,0.0,0.0
402,0.002,0.0,0.0,0.0,0.0,0.00025,0.0,0.0015,0.0,0.001,0.1605,0.721,0.0335,0.0,0.01,0.0,0.0,0.0,0.05375,0.0,0.0045,0.0,0.00075,0.0,0.0,0.0,0.01125,0.0,0.0,0.0,0.0,0.0
403,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.06725,0.0,0.0,0.01025,0.004,0.07175,0.00125,0.0,0.0,0.0,0.0,0.03625,0.0005,0.0,0.0005,0.0,0.0,0.0,0.0,0.73675,0.001,0.0,0.0,0.0,0.0
404,0.0,0.0015,0.0,0.0,0.00025,0.0,0.001,0.0,0.00425,0.0,0.0,0.65425,0.0,0.1115,0.0,0.02075,0.0005,0.0,0.0,0.1635,0.0,0.01125,0.0,0.004,0.0,0.0,0.0,0.02625,0.0,0.00075,0.0,0.00025
405,0.0,0.0,0.0,0.0,0.0,0.08925,0.0,0.0005,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.00075,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.004,0.00025,0.8995,0.0,0.0,0.0
406,0.0,0.00625,0.0,0.0,0.04875,0.0,0.00625,0.0,0.0075,0.0,0.01775,0.02675,0.0,0.033,0.0,0.0795,0.0,0.0,0.02375,0.03225,0.0,0.09725,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.539,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02425,0.009,0.07425,0.0765,0.06675,0.1245,0.0875,0.27775,0.0,0.0,0.07075,0.1085,0.08025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.008,0.0,0.0,0.01475,0.0,0.009,0.0,0.00825,0.0,0.08525,0.065,0.0,0.0605,0.0,0.10275,0.0195,0.0,0.0,0.076,0.0,0.08225,0.0,0.2165,0.0,0.0,0.0,0.09825,0.0,0.154,0.0,0.0
409,0.022,0.008,0.0,0.0,0.0,0.0,0.007,0.0275,0.0,0.0,0.07675,0.06175,0.112,0.0675,0.0,0.0,0.0,0.0,0.1165,0.06125,0.0,0.08275,0.0,0.0,0.0,0.0,0.26275,0.09425,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.02025,0.0675,0.0615,0.105,0.05925,0.241,0.0875,0.01625,0.0,0.0,0.0635,0.0,0.0785,0.0,0.19225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.07825,0.099,0.0835,0.145,0.1215,0.0,0.0,0.0,0.07675,0.13525,0.112,0.0,0.0,0.0,0.0,0.0,0.1185,0.0,0.0,0.0,0.0,0.0
412,0.00825,0.024,0.0,0.0,0.0,0.0,0.02525,0.005,0.0,0.0,0.0575,0.0705,0.0625,0.1195,0.0,0.0,0.0,0.0,0.057,0.10975,0.0905,0.0,0.0,0.0,0.0,0.0,0.09175,0.2785,0.0,0.0,0.0,0.0
413,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01725,0.06525,0.059,0.0995,0.046,0.2315,0.0,0.0,0.0,0.0945,0.0585,0.0,0.076,0.0,0.0,0.0,0.0,0.218,0.0,0.0,0.0,0.0,0.0
414,0.0,0.00825,0.0,0.0,0.0,0.0,0.0135,0.0,0.01025,0.0,0.0935,0.0785,0.1535,0.078,0.0,0.12425,0.0,0.0,0.141,0.083,0.0,0.1055,0.0,0.0,0.0,0.0,0.0,0.11075,0.0,0.0,0.0,0.0
415,0.0,0.00825,0.0,0.0,0.0,0.0,0.006,0.0,0.008,0.0,0.09675,0.076,0.139,0.0735,0.0,0.09975,0.01725,0.0,0.0,0.07,0.0,0.0905,0.0,0.2185,0.0,0.0,0.0,0.0965,0.0,0.0,0.0,0.0
416,0.00775,0.00325,0.0,0.0,0.0,0.04925,0.002,0.0085,0.0,0.0,0.02575,0.02175,0.03825,0.0,0.0,0.0,0.0,0.0,0.0375,0.02225,0.101,0.0,0.0,0.0,0.0,0.0,0.087,0.033,0.56275,0.0,0.0,0.0
417,0.00475,0.0,0.0,0.0,0.0,0.02725,0.0,0.00475,0.0,0.00475,0.01675,0.01575,0.03075,0.0,0.06225,0.0,0.0,0.023,0.023,0.0,0.0635,0.0,0.28825,0.0,0.0,0.0,0.05775,0.0,0.3775,0.0,0.0,0.0
418,0.00425,0.0,0.0,0.031,0.0,0.0085,0.0,0.0065,0.0,0.00425,0.0475,0.0,0.04275,0.0,0.05975,0.0,0.0,0.009,0.044,0.0,0.0545,0.0,0.12625,0.0,0.0,0.02775,0.05825,0.0,0.0965,0.0,0.37925,0.0
419,0.0025,0.00725,0.0,0.0,0.044,0.0,0.01175,0.004,0.0,0.0,0.02025,0.0255,0.0,0.03925,0.0,0.0,0.0,0.0,0.0245,0.0425,0.0,0.102,0.0,0.0,0.0,0.0,0.03325,0.087,0.0,0.55625,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0085,0.034,0.02275,0.045,0.0235,0.11025,0.0375,0.0,0.04475,0.0395,0.0,0.10925,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.0,0.001,0.06025,0.0,0.00725,0.0,0.00075,0.0,0.0015,0.0,0.0,0.00425,0.0,0.006,0.0,0.01225,0.005,0.0,0.0,0.0055,0.0,0.01325,0.0,0.06275,0.058,0.0,0.0,0.012,0.0,0.0775,0.0,0.67275
422,0.01025,0.0,0.0,0.0,0.0,0.01425,0.0,0.00875,0.0,0.00775,0.06675,0.10075,0.076,0.0,0.105,0.0,0.0,0.0,0.07025,0.13,0.1055,0.0,0.0,0.0,0.0,0.0,0.10275,0.0,0.202,0.0,0.0,0.0
423,0.0,0.02175,0.0,0.0,0.0,0.0,0.019,0.0,0.01925,0.0,0.05675,0.05675,0.052,0.09425,0.0,0.22675,0.0,0.0,0.062,0.0925,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.2265,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.02425,0.07625,0.06375,0.11275,0.066,0.285,0.10275,0.0,0.0,0.1075,0.0665,0.0,0.08575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.00925,0.072,0.08825,0.0715,0.12175,0.1025,0.0,0.0,0.01775,0.07375,0.0,0.0915,0.0,0.21925,0.0,0.0,0.0,0.11275,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0085,0.0,0.0,0.0,0.0,0.0085,0.0,0.008,0.0,0.1335,0.09275,0.25525,0.07575,0.0,0.0765,0.01225,0.0,0.0,0.0805,0.0,0.06,0.0,0.1095,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0
427,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.02775,0.0,0.0335,0.0525,0.04825,0.10675,0.03375,0.257,0.0,0.0,0.0,0.082,0.02875,0.0,0.03125,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01125,0.01925,0.01425,0.038,0.014,0.0955,0.01575,0.0,0.06525,0.0335,0.0,0.1155,0.0,0.57675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.00825,0.0005,0.0,0.0,0.0,0.07025,0.001,0.0075,0.0,0.0,0.01425,0.00875,0.026,0.0,0.0,0.0,0.0,0.0,0.0255,0.0135,0.09025,0.0,0.0,0.0,0.0,0.0,0.07,0.011,0.65325,0.0,0.0,0.0
430,0.0015,0.00725,0.0,0.0,0.075,0.0,0.0075,0.001,0.0,0.0,0.0105,0.015,0.0,0.0215,0.0,0.0,0.0,0.0,0.01025,0.0215,0.0,0.07975,0.0,0.0,0.0,0.0,0.01025,0.06275,0.0,0.67625,0.0,0.0
431,0.0045,0.0295,0.0,0.0,0.0,0.0,0.02675,0.0045,0.0,0.0,0.03825,0.04875,0.032,0.0945,0.0,0.0,0.0,0.0,0.033,0.08525,0.0,0.3155,0.0,0.0,0.0,0.0,0.037,0.2505,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.003,0.03975,0.06025,0.03,0.09875,0.0365,0.2505,0.0,0.0,0.037,0.08775,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.01025,0.0,0.0,0.0085,0.0,0.01325,0.0,0.012,0.0,0.1545,0.13,0.0,0.088,0.0,0.10075,0.012,0.0,0.0,0.09925,0.0,0.07475,0.0,0.11325,0.0,0.0,0.0,0.10125,0.0,0.08225,0.0,0.0
434,0.00875,0.0,0.0,0.0,0.0,0.0,0.0,0.01125,0.0,0.0085,0.09425,0.12375,0.0815,0.24325,0.088,0.0,0.0,0.0105,0.08725,0.0,0.06525,0.0,0.10425,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0075,0.0,0.0,0.0725,0.0,0.0075,0.0,0.008,0.0,0.00975,0.0165,0.0,0.0245,0.0,0.066,0.0,0.0,0.0115,0.0235,0.0,0.08075,0.0,0.0,0.0,0.0,0.0,0.06425,0.0,0.60775,0.0,0.0
