,none|none|right,none|none|wrong,none|some|right,none|some|wrong,none|most|right,none|most|wrong,none|all|right,none|all|wrong,some|none|right,some|none|wrong,some|some|right,some|some|wrong,some|most|right,some|most|wrong,some|all|right,some|all|wrong,most|none|right,most|none|wrong,most|some|right,most|some|wrong,most|most|right,most|most|wrong,most|all|right,most|all|wrong,all|none|right,all|none|wrong,all|some|right,all|some|wrong,all|most|right,all|most|wrong,all|all|right,all|all|wrong
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.00175,0.00075,0.00475,0.00025,0.04875,0.05625,0.0,0.0,0.00125,0.0,0.0245,0.0,0.85675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.01925,0.0,0.0,0.0,0.0,0.001,0.0,0.0165,0.0,0.0005,0.1385,0.144,0.0215,0.0,0.0085,0.0,0.0,0.0,0.1605,0.1765,0.0245,0.0,0.0,0.0,0.0,0.0,0.27625,0.0,0.0125,0.0,0.0,0.0
325,0.0225,0.0,0.0,0.0,0.0,0.00175,0.0,0.02,0.0,0.00075,0.16525,0.16175,0.03975,0.0,0.015,0.0,0.0,0.0005,0.2,0.0,0.0325,0.0,0.0105,0.0,0.0,0.0,0.312,0.0,0.01775,0.0,0.0,0.0
326,0.0,0.00025,0.0,0.0,0.0165,0.0,0.00025,0.0,0.00075,0.0,0.0015,0.0005,0.0,0.0045,0.0,0.032,0.044,0.0,0.0,0.00025,0.0,0.01775,0.0,0.618,0.0,0.0,0.0,0.00175,0.0,0.262,0.0,0.0
327,0.0,0.00025,0.0,0.0,0.0,0.0,0.00025,0.0,0.0025,0.0,0.00075,0.002,0.0005,0.005,0.0,0.047,0.0595,0.0,0.0,0.001,0.0,0.02375,0.0,0.85525,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0
328,0.0,0.01525,0.0,0.0,0.00075,0.0,0.01625,0.0,0.00075,0.0,0.135,0.144,0.0,0.0225,0.0,0.009,0.0,0.0,0.1705,0.168,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.2815,0.0,0.014,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325,0.0015,0.00175,0.0065,0.001,0.04875,0.0005,0.0,0.0635,0.0015,0.0,0.02375,0.0,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0035,0.0,0.0,0.0,0.0,0.00325,0.0,0.0,0.0,0.0225,0.0205,0.143,0.006,0.0,0.0025,0.0,0.0,0.03025,0.0275,0.69275,0.0,0.0,0.0,0.0,0.0,0.0,0.04825,0.0,0.0,0.0,0.0
331,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.04325,0.009,0.008,0.0605,0.00425,0.57,0.0,0.0,0.0,0.0125,0.01475,0.25125,0.0,0.0,0.0,0.0,0.0,0.02225,0.0,0.0,0.0,0.0,0.0
332,0.00675,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.05125,0.02775,0.0325,0.1185,0.01225,0.59275,0.0,0.0,0.0,0.04025,0.03675,0.0,0.01225,0.0,0.0,0.0,0.0,0.06175,0.0,0.0,0.0,0.0,0.0
333,0.0,0.02775,0.0,0.0,0.00325,0.0,0.027,0.0,0.0025,0.0,0.14125,0.13775,0.0,0.057,0.0,0.029,0.00275,0.0,0.0,0.17825,0.0,0.05225,0.0,0.026,0.0,0.0,0.0,0.26475,0.0,0.0505,0.0,0.0
334,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.00325,0.08225,0.0905,0.0305,0.334,0.02,0.0,0.0,0.0,0.098,0.11125,0.031,0.0,0.0,0.0,0.0,0.0,0.16325,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0645,0.03325,0.03325,0.1285,0.014,0.6515,0.00925,0.0015,0.0,0.0,0.038,0.0,0.017,0.0,0.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.00525,0.0,0.0,0.0,0.0,0.004,0.0,0.05075,0.0,0.02325,0.0205,0.00875,0.0885,0.0,0.44775,0.0,0.0,0.0265,0.029,0.0,0.2465,0.0,0.0,0.0,0.0,0.0,0.04925,0.0,0.0,0.0,0.0
337,0.0,0.0005,0.0,0.0,0.0,0.0,0.00125,0.0,0.00925,0.0,0.00525,0.00475,0.0025,0.0195,0.0,0.0915,0.08125,0.0,0.0,0.00675,0.0,0.0505,0.0,0.71425,0.0,0.0,0.0,0.01275,0.0,0.0,0.0,0.0
338,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,0.00275,0.09,0.0945,0.0385,0.3675,0.02525,0.0,0.0,0.00175,0.1135,0.0,0.03475,0.0,0.018,0.0,0.0,0.0,0.17625,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0005,0.0335,0.03325,0.015,0.125,0.01025,0.6295,0.0,0.0,0.0355,0.03975,0.01275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0065,0.0,0.0,0.0,0.0,0.006,0.0,0.06275,0.0,0.0315,0.0295,0.01325,0.118,0.0,0.57975,0.0,0.0,0.03525,0.03825,0.01325,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0
341,0.001,0.0,0.0,0.0,0.0,0.026,0.0,0.0015,0.0,0.00725,0.00425,0.00375,0.01175,0.0,0.0565,0.0,0.0,0.0475,0.0045,0.0,0.04175,0.0,0.48125,0.0,0.0,0.0,0.00975,0.0,0.30325,0.0,0.0,0.0
342,0.0,0.0245,0.0,0.0,0.0025,0.0,0.0245,0.0,0.003,0.0,0.12375,0.1275,0.0,0.04425,0.0,0.03,0.0,0.0,0.1575,0.1465,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.22175,0.0,0.04725,0.0,0.0
343,0.003,0.00175,0.0,0.0,0.0,0.0725,0.00225,0.00225,0.0,0.0,0.00925,0.00825,0.02575,0.0,0.0,0.0,0.0,0.0,0.01125,0.0095,0.0925,0.0,0.0,0.0,0.0,0.0,0.0185,0.014,0.72925,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.00025,0.024,0.02575,0.00975,0.086,0.00675,0.46575,0.0,0.0,0.03025,0.03025,0.0,0.27075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.079,0.0,0.00075,0.0,0.0,0.0,0.0005,0.0,0.0,0.0005,0.0,0.00075,0.0,0.0025,0.0015,0.0,0.0,0.00025,0.0,0.002,0.0,0.019,0.08425,0.0,0.0,0.001,0.0,0.01475,0.0,0.79325
346,0.00025,0.0,0.0,0.078,0.0,0.001,0.0,0.0,0.0,0.0005,0.0,0.0,0.00075,0.0,0.00425,0.0,0.0,0.002,0.00075,0.0,0.0025,0.0,0.02425,0.0,0.0,0.08725,0.00075,0.0,0.01025,0.0,0.7875,0.0
347,0.001,0.0,0.0,0.0,0.0,0.0675,0.0,0.001,0.0,0.01525,0.009,0.00825,0.0285,0.0,0.13025,0.0,0.0,0.0,0.008,0.00825,0.072,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.636,0.0,0.0,0.0
348,0.0225,0.0205,0.0,0.0,0.00375,0.0,0.02025,0.02475,0.0,0.0,0.0975,0.09475,0.0,0.04025,0.0,0.0,0.0,0.0,0.1205,0.1215,0.0,0.03775,0.0,0.0,0.0,0.0,0.20325,0.16425,0.0,0.0285,0.0,0.0
349,0.01575,0.0105,0.0,0.0,0.0,0.0,0.01625,0.01525,0.0,0.0,0.074,0.07675,0.2805,0.02775,0.0,0.0,0.0,0.0,0.09675,0.08725,0.0,0.0245,0.0,0.0,0.0,0.0,0.14525,0.1295,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06075,0.00075,0.038,0.03775,0.01325,0.13275,0.012,0.64725,0.0,0.00075,0.0365,0.0,0.01225,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0145,0.02025,0.0,0.0,0.0,0.0,0.01525,0.01375,0.0,0.0,0.0755,0.07175,0.02775,0.278,0.0,0.0,0.0,0.0,0.088,0.08725,0.02975,0.0,0.0,0.0,0.0,0.0,0.125,0.15325,0.0,0.0,0.0,0.0
352,0.0,0.002,0.0,0.0,0.0,0.0,0.00075,0.0,0.07,0.0,0.0035,0.00525,0.001,0.037,0.0,0.672,0.0,0.0,0.004,0.0045,0.0,0.1925,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0
353,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525,0.00075,0.0005,0.003,0.00025,0.02875,0.0,0.0,0.09225,0.00175,0.0,0.01275,0.0,0.85225,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525,0.0,0.00575,0.00425,0.001,0.0515,0.0005,0.83925,0.0,0.0,0.004,0.008,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.00025,0.001,0.0,0.0,0.092,0.0,0.0005,0.00025,0.0,0.0,0.00125,0.00225,0.0,0.0045,0.0,0.0,0.0,0.0,0.00075,0.0025,0.0,0.03075,0.0,0.0,0.0,0.0,0.00125,0.0025,0.0,0.86025,0.0,0.0
356,0.0,0.01275,0.0,0.0,0.0,0.0,0.00725,0.0,0.00025,0.0,0.0495,0.0445,0.7365,0.00725,0.0,0.00125,0.0,0.0,0.0,0.05025,0.0,0.00375,0.0,0.001,0.0,0.0,0.0,0.08575,0.0,0.0,0.0,0.0
357,0.01025,0.00625,0.0,0.0,0.0,0.0,0.00675,0.0115,0.0,0.0,0.046,0.0385,0.631,0.0055,0.0,0.0,0.0,0.0,0.0455,0.043,0.0,0.004,0.0,0.0,0.0,0.0,0.07975,0.072,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.00625,0.00675,0.0475,0.00075,0.83325,0.0005,0.0,0.0,0.00325,0.00675,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.00025,0.00125,0.00025,0.0,0.00375,0.0,0.03175,0.091,0.0,0.0,0.00075,0.0,0.01675,0.0,0.84975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.08525,0.0,0.00025,0.0,0.0105,0.001,0.001,0.0055,0.0,0.084,0.0,0.0,0.0,0.0015,0.00125,0.0255,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.783,0.0,0.0,0.0
361,0.0,0.00225,0.0,0.0,0.0,0.0,0.00175,0.0,0.088,0.0,0.00425,0.00475,0.00225,0.04325,0.0,0.82775,0.0,0.0,0.005,0.0085,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0
362,0.006,0.01125,0.0,0.0,0.0,0.0,0.00825,0.00675,0.0,0.0,0.0365,0.03725,0.004,0.64025,0.0,0.0,0.0,0.0,0.0445,0.0525,0.00425,0.0,0.0,0.0,0.0,0.0,0.07,0.0785,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.0005,0.0,0.0035,0.0,0.03625,0.0005,0.0,0.09275,0.0015,0.0,0.01175,0.0,0.8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.03075,0.0,0.0,0.00025,0.0,0.02525,0.0,0.001,0.0,0.202,0.1755,0.0,0.01675,0.0,0.00325,0.00025,0.0,0.0,0.21025,0.0,0.00975,0.0,0.003,0.0,0.0,0.0,0.316,0.0,0.006,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0845,0.0,0.00025,0.0,0.00975,0.0,0.0005,0.00075,0.0,0.00625,0.0,0.08625,0.0,0.0,0.0005,0.002,0.0,0.02475,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.7825,0.0,0.0
366,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0665,0.00525,0.005,0.04025,0.0025,0.6875,0.0,0.0,0.0,0.004,0.00525,0.1735,0.0,0.0,0.0,0.0,0.0,0.00825,0.0,0.0,0.0,0.0,0.0
367,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.09275,0.0055,0.00475,0.04575,0.00125,0.82525,0.0,0.0,0.0,0.0045,0.00425,0.0,0.0005,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.0,0.02375,0.0,0.0,0.0,0.0035,0.0,0.0,0.004,0.0,0.0225,0.0,0.0,0.06525,0.0,0.0,0.0095,0.0,0.672,0.0,0.0,0.0,0.001,0.0,0.1985,0.0,0.0,0.0
369,0.0,0.0,0.08925,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.00025,0.0,0.0,0.0,0.0,0.00025,0.0,0.00425,0.084,0.0,0.0,0.0,0.0,0.00025,0.0,0.8205
370,0.0185,0.02275,0.0,0.0,0.0,0.0,0.02575,0.0195,0.0,0.0,0.11175,0.113,0.01075,0.0,0.0,0.0,0.0,0.0,0.11775,0.14,0.0085,0.0,0.0,0.0,0.0,0.0,0.181,0.22725,0.0035,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06375,0.00025,0.015,0.0155,0.0055,0.0775,0.00175,0.52725,0.0,0.0,0.01275,0.021,0.0,0.25975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.06375,0.01525,0.01375,0.07425,0.00525,0.533,0.002,0.0,0.0,0.01675,0.019,0.25675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.017,0.0115,0.0,0.0,0.0,0.0,0.01725,0.01725,0.0,0.0,0.065,0.0585,0.38475,0.019,0.0,0.0,0.0,0.0,0.07875,0.0775,0.0,0.01275,0.0,0.0,0.0,0.0,0.13025,0.1105,0.0,0.0,0.0,0.0
374,0.00125,0.001,0.0,0.0,0.0,0.09125,0.00075,0.0005,0.0,0.0,0.00675,0.00375,0.022,0.0,0.0,0.0,0.0,0.0,0.0045,0.005,0.0695,0.0,0.0,0.0,0.0,0.0,0.00875,0.009,0.776,0.0,0.0,0.0
375,0.0,0.00625,0.0,0.0,0.0,0.0,0.00425,0.0,0.0925,0.0,0.02025,0.01625,0.005,0.09725,0.0,0.678,0.0,0.0,0.0205,0.02425,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0
376,0.0,0.0,0.1,0.0,0.00075,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.00025,0.0,0.00175,0.00375,0.0,0.0,0.0,0.0,0.001,0.0,0.0125,0.1015,0.0,0.0,0.00025,0.0,0.00625,0.0,0.77175
377,0.00075,0.00125,0.0,0.0,0.0925,0.0,0.0015,0.001,0.0,0.0,0.0055,0.0055,0.0,0.0225,0.0,0.0,0.0,0.0,0.00325,0.00475,0.0,0.0735,0.0,0.0,0.0,0.0,0.00825,0.0075,0.0,0.77225,0.0,0.0
378,0.0005,0.0,0.0,0.0,0.0,0.0885,0.0,0.00075,0.0,0.018,0.00375,0.003,0.02,0.0,0.11075,0.0,0.0,0.0,0.00475,0.0035,0.062,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.6735,0.0,0.0,0.0
379,0.0005,0.0,0.0,0.0,0.0,0.03225,0.0,0.0,0.0,0.0085,0.001,0.002,0.00675,0.0,0.0485,0.0,0.0,0.07525,0.00175,0.0,0.02575,0.0,0.533,0.0,0.0,0.0,0.0055,0.0,0.25925,0.0,0.0,0.0
380,0.0,0.01975,0.0,0.0,0.0,0.0,0.02125,0.0,0.00175,0.0,0.084,0.074,0.43925,0.02275,0.0,0.007,0.0,0.0,0.09325,0.08425,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.13875,0.0,0.0,0.0,0.0
381,0.0,0.001,0.0,0.0,0.0,0.0,0.00075,0.0,0.01025,0.0,0.0025,0.00175,0.0005,0.01325,0.0,0.06875,0.09625,0.0,0.0,0.004,0.0,0.0335,0.0,0.76125,0.0,0.0,0.0,0.00625,0.0,0.0,0.0,0.0
382,0.05025,0.0,0.0,0.0,0.0,0.0025,0.0,0.03975,0.0,0.003,0.197,0.0,0.051,0.0,0.01725,0.0,0.0,0.001,0.234,0.0,0.036,0.0,0.01075,0.0,0.0,0.001,0.3295,0.0,0.0225,0.0,0.0045,0.0
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925,0.0015,0.00425,0.011,0.0005,0.0745,0.0005,0.0,0.0905,0.002,0.0,0.031,0.0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0,0.0025,0.00225,0.0025,0.012,0.00075,0.07575,0.0985,0.0,0.0,0.002,0.0,0.03775,0.0,0.7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.02975,0.0,0.0,0.00175,0.0,0.03225,0.0,0.0015,0.0,0.14,0.13875,0.0,0.03325,0.0,0.01375,0.0,0.0,0.178,0.153,0.0,0.02775,0.0,0.0,0.0,0.0,0.0,0.23225,0.0,0.018,0.0,0.0
386,0.009,0.009,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.027,0.0325,0.158,0.00875,0.0,0.0,0.0,0.0,0.0405,0.03775,0.56025,0.0,0.0,0.0,0.0,0.0,0.0565,0.04875,0.0,0.0,0.0,0.0
387,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.00175,0.072,0.08425,0.01875,0.44775,0.00825,0.0,0.0,0.0,0.09,0.09725,0.018,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0,0.0,0.0,0.0
388,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0015,0.0835,0.0865,0.0225,0.49675,0.0105,0.0,0.0,0.0005,0.0995,0.0,0.01925,0.0,0.00475,0.0,0.0,0.0,0.14075,0.0,0.0,0.0,0.0,0.0
389,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,0.0,0.0,0.03275,0.03025,0.01375,0.17725,0.00375,0.0,0.0,0.0,0.0385,0.03825,0.0,0.5955,0.0,0.0,0.0,0.0,0.05725,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.00025,0.00025,0.00375,0.0005,0.03925,0.0,0.0,0.07875,0.0005,0.0,0.01625,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.01075,0.0,0.0,0.05025,0.05725,0.008,0.69775,0.00275,0.0,0.0,0.0005,0.05925,0.0,0.00525,0.0,0.002,0.0,0.0,0.0,0.09575,0.0,0.0,0.0,0.0,0.0
392,0.00825,0.0,0.0,0.0,0.0,0.0,0.0,0.00725,0.0,0.0,0.0435,0.0495,0.009,0.67225,0.00125,0.0,0.0,0.0,0.0505,0.06325,0.00675,0.0,0.0,0.0,0.0,0.0,0.0885,0.0,0.0,0.0,0.0,0.0
393,0.0,0.0,0.0,0.0,0.068,0.0,0.00025,0.0,0.00975,0.0,0.00075,0.002,0.0,0.00725,0.0,0.089,0.0,0.0,0.00075,0.00075,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.79075,0.0,0.0
394,0.0,0.028,0.0,0.0,0.001,0.0,0.0275,0.0,0.0005,0.0,0.1865,0.16675,0.0,0.023,0.0,0.004,0.00025,0.0,0.0,0.207,0.0,0.017,0.0,0.0025,0.0,0.0,0.0,0.33025,0.0,0.00575,0.0,0.0
395,0.00025,0.00075,0.0,0.0,0.0815,0.0,0.0005,0.0005,0.0,0.0,0.0025,0.00125,0.0,0.01,0.0,0.0,0.0,0.0,0.001,0.00125,0.0,0.0315,0.0,0.0,0.0,0.0,0.003,0.0015,0.0,0.8645,0.0,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375,0.0,0.0,0.001,0.0,0.0045,0.0,0.03675,0.07825,0.0,0.0,0.0015,0.0,0.01425,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.074,0.00725,0.006,0.056,0.0015,0.83925,0.00025,0.0,0.0,0.00675,0.007,0.0,0.00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.0,0.01275,0.0,0.0,0.0,0.0,0.0075,0.0,0.00025,0.0,0.0585,0.048,0.649,0.0075,0.0,0.00275,0.0,0.0,0.06075,0.05625,0.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0905,0.0,0.0,0.0,0.0
399,0.02475,0.0,0.0,0.0,0.0,0.00075,0.0,0.0225,0.0,0.00175,0.13825,0.15075,0.018,0.0,0.00425,0.0,0.0,0.0,0.17825,0.1875,0.0105,0.0,0.0,0.0,0.0,0.0,0.258,0.0,0.00475,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765,0.0,0.008,0.00525,0.0015,0.05225,0.0,0.83925,0.0,0.0,0.007,0.00875,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0035,0.002,0.0,0.0,0.0,0.0,0.0015,0.0035,0.0,0.0,0.013,0.01875,0.1255,0.0035,0.0,0.0,0.0,0.0,0.017,0.01575,0.7445,0.0,0.0,0.0,0.0,0.0,0.0285,0.023,0.0,0.0,0.0,0.0
402,0.02875,0.0,0.0,0.0,0.0,0.001,0.0,0.031,0.0,0.001,0.17625,0.187,0.025,0.0,0.0065,0.0,0.0,0.00025,0.20725,0.0,0.009,0.0,0.00175,0.0,0.0,0.0,0.32025,0.0,0.005,0.0,0.0,0.0
403,0.01,0.00875,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.04675,0.04175,0.58725,0.005,0.0,0.0,0.0,0.0,0.05425,0.05125,0.0,0.00425,0.0,0.0,0.0,0.0,0.0975,0.07525,0.0,0.0,0.0,0.0
404,0.0,0.03325,0.0,0.0,0.00075,0.0,0.037,0.0,0.001,0.0,0.0,0.22375,0.0,0.0235,0.0,0.00675,0.00025,0.0,0.0,0.24625,0.0,0.017,0.0,0.00375,0.00025,0.0,0.0,0.40075,0.0,0.00525,0.0,0.0005
405,0.0,0.00025,0.0,0.0,0.0,0.08025,0.0,0.0,0.0,0.0,0.0015,0.0015,0.00625,0.0,0.0,0.0,0.0,0.0,0.0005,0.0015,0.04225,0.0,0.0,0.0,0.0,0.0,0.00225,0.00225,0.8615,0.0,0.0,0.0
406,0.0,0.003,0.0,0.0,0.03525,0.0,0.00375,0.0,0.0085,0.0,0.02275,0.025,0.0,0.0465,0.0,0.1225,0.0,0.0,0.02675,0.03175,0.0,0.1025,0.0,0.0,0.0,0.0,0.0,0.0505,0.0,0.52125,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.005,0.06275,0.06425,0.051,0.12275,0.05375,0.38325,0.0,0.0,0.0735,0.07625,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0145,0.0,0.0,0.01075,0.0,0.01425,0.0,0.0045,0.0,0.08575,0.07475,0.0,0.065,0.0,0.07025,0.00875,0.0,0.0,0.09325,0.0,0.07525,0.0,0.13275,0.0,0.0,0.0,0.17775,0.0,0.1725,0.0,0.0
409,0.011,0.011,0.0,0.0,0.0,0.0,0.01275,0.017,0.0,0.0,0.07225,0.0715,0.1555,0.06,0.0,0.0,0.0,0.0,0.093,0.094,0.0,0.08275,0.0,0.0,0.0,0.0,0.1605,0.15875,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.03125,0.05775,0.06125,0.128,0.04825,0.36925,0.0555,0.0055,0.0,0.0,0.067,0.0,0.06575,0.0,0.10925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.01325,0.0,0.00775,0.08275,0.0805,0.063,0.18125,0.0725,0.0,0.0,0.0,0.11175,0.09625,0.093,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.0
412,0.01075,0.01275,0.0,0.0,0.0,0.0,0.00925,0.01275,0.0,0.0,0.074,0.0765,0.053,0.14975,0.0,0.0,0.0,0.0,0.09275,0.0875,0.08025,0.0,0.0,0.0,0.0,0.0,0.1655,0.17525,0.0,0.0,0.0,0.0
413,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.00875,0.0,0.0235,0.05625,0.0605,0.112,0.0445,0.34875,0.0,0.0,0.0,0.0715,0.0655,0.0,0.06575,0.0,0.0,0.0,0.0,0.1325,0.0,0.0,0.0,0.0,0.0
414,0.0,0.01425,0.0,0.0,0.0,0.0,0.015,0.0,0.004,0.0,0.084,0.09375,0.17775,0.063,0.0,0.0645,0.0,0.0,0.1,0.11325,0.0,0.08825,0.0,0.0,0.0,0.0,0.0,0.18225,0.0,0.0,0.0,0.0
415,0.0,0.0125,0.0,0.0,0.0,0.0,0.0125,0.0,0.005,0.0,0.087,0.0835,0.171,0.055,0.0,0.06625,0.00925,0.0,0.0,0.09425,0.0,0.0835,0.0,0.15025,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
416,0.004,0.004,0.0,0.0,0.0,0.041,0.00525,0.00375,0.0,0.0,0.02425,0.01975,0.04875,0.0,0.0,0.0,0.0,0.0,0.03175,0.03025,0.113,0.0,0.0,0.0,0.0,0.0,0.05775,0.05425,0.56225,0.0,0.0,0.0
417,0.00225,0.0,0.0,0.0,0.0,0.01575,0.0,0.0015,0.0,0.00575,0.011,0.018,0.03225,0.0,0.08475,0.0,0.0,0.02725,0.019,0.0,0.05975,0.0,0.38025,0.0,0.0,0.0,0.027,0.0,0.3155,0.0,0.0,0.0
418,0.009,0.0,0.0,0.01475,0.0,0.00975,0.0,0.01375,0.0,0.00375,0.06125,0.0,0.05575,0.0,0.051,0.0,0.0,0.009,0.0865,0.0,0.067,0.0,0.10175,0.0,0.0,0.0135,0.14425,0.0,0.12725,0.0,0.23175,0.0
419,0.00575,0.0035,0.0,0.0,0.04325,0.0,0.00425,0.00525,0.0,0.0,0.02275,0.029,0.0,0.04625,0.0,0.0,0.0,0.0,0.033,0.02975,0.0,0.11425,0.0,0.0,0.0,0.0,0.05575,0.0525,0.0,0.55475,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.00875,0.02125,0.0205,0.0455,0.01725,0.1205,0.02,0.0,0.03925,0.02275,0.0,0.096,0.0,0.5865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
